row,name,article,supplier,volume,parallel,price,sale_price,free,reserve,pom_free,rev_free
1878,Лагавулин 16 лет виски 0.7л п/у,ДА254,Компания Даско-Трейд ООО,0.7,ПИ,9233.38,,9.0,0,9.0,0
1880,Талискер 10 лет 0.7л п/у,АИ902А,АСТ-интернэшнл инваэронмэнт,0.7,ПИ,5037.38,,1.0,0,1.0,0
1881,Талискер 10 лет 0.7л п/у,ЦД075,Центр дистрибьюции ООО,0.7,ПИ,4669.69,,2.0,0,2.0,0
1884,"Виски односолодовый Аберлоу 12 лет выдержки 0,7л туба",ДА122Н,Компания Даско-Трейд ООО,0.7,ПИ,5960.68,,6.0,0,6.0,0
1886,"Виски односолодовый БенРиах Ориджинал Тэн 0,7л п/у",ДА341,Компания Даско-Трейд ООО,0.7,ПИ,4148.05,,10.0,0,10.0,0
1888,Гленливет Фаундерс Резерв виски 0.75л п/у,ДА251Л,Компания Даско-Трейд ООО,0.75,ПИ,4042.26,,27.0,0,27.0,0
1890,"Виски шотландский односолодовый Гленфарклас 105 0,7л п/у",ДА212,Компания Даско-Трейд ООО,0.7,ПИ,6503.54,,9.0,0,9.0,0
1893,Карду 12 лет виски 0.7л п/у с двумя стаканами,ДА349,Компания Даско-Трейд ООО,0.7,ПИ,5891.39,,3.0,0,3.0,0
1894,"Лонгморн 23 года п/у, 48% 0,7 л.",ПР131,АЛКОТОРГ,0.7,ПИ,38261.58,,2.0,0,2.0,0
1896,"Виски Макаллан Дабл Каск Коллекшен 12 лет 0,7л п/у",ДА359,Компания Даско-Трейд ООО,0.7,ПИ,8718.87,,15.0,0,15.0,0
1897,Макаллан Дабл Каск Коллекшен 12 лет 0.7л пу,ТЛ402,Ритейл Логистик ООО,0.7,,7761.35,,119.0,1.0,119.0,0
1899,"Виски односолодовый шотландский Синглтон 12 лет 0,7л п/у",ДА171,Компания Даско-Трейд ООО,0.7,ПИ,2672.26,,24.0,0,24.0,0
1901,"Тэйстил Эксплорерс Молт 0,7л п/у виски",ДМ1052,Денвью Лимитэд АО,0.7,,4886.53,,1.0,0,1.0,0
1902,Хайлэнд Мист 10 лет 0.7л,БЛ262,Белуга Маркет Восток,0.7,,6242.0,,0,3.0,0,0
1904,"Сантори Рэд виски 0,64л",АИ905,АСТ-интернэшнл инваэронмэнт,0.64,,2637.59,,9.0,0,9.0,0
1906,Виски Хатозаки Трипл Каск Резерв 0.7л п/у,ММ564,Маруся Бевереджис РУС,0.7,,8100.0,,2.0,0,2.0,0
1907,Хатозаки виски 0.7л п/у,ММ090П,Маруся Бевереджис РУС,0.7,,4230.0,,7.0,0,7.0,0
1908,Хатозаки Пью Молт 12 лет Умешу Каск Финиш 0.7 п/у,ММ022,Маруся Бевереджис РУС,0.7,,15650.0,,7.0,0,7.0,0
1911,"Виноградная водка""Абхазская чача""Очамчыра"" 0,5Л",МС314,Мистраль алко,0.5,,752.59,,24.0,0,24.0,0
1914,Армения Тутовая водка 0.5л,УМ201,РЕГИОН 50,0.5,,787.05,,18.0,0,18.0,0
1915,"Водка плодовая тутовая ""Косогоров самогон №10"" креп. 40% об. емк. 0.5л.",АИ411,АСТ-интернэшнл инваэронмэнт,0.5,,625.05,,63.0,0,63.0,0
1916,Косогоров самогон №9 водка абрикосовая 0.5л,АИ412А,АСТ-интернэшнл инваэронмэнт,0.5,,625.05,,30.0,0,30.0,0
1918,Водка Драники на Березовых Почках 0.5л,АИ1342,АСТ-интернэшнл инваэронмэнт,0.5,,537.48,,1396.0,0,1396.0,0
1919,Водка Драники Хлебная 0.5л,АИ1341,АСТ-интернэшнл инваэронмэнт,0.5,,537.48,,1396.0,0,1396.0,0
1921,ШМИДТ ГРЕЙПФРУТ водка 0.7л,ДМ1045,Денвью Лимитэд АО,0.7,,1987.01,,2.0,0,2.0,0
1922,ШМИДТ КЛЮКВА водка 0.7л,ДМ1043,Денвью Лимитэд АО,0.7,,1987.01,,28.0,0,28.0,0
1923,ШМИДТ СУПРИМ водка 0.5л,ДМ1018,Денвью Лимитэд АО,0.5,,1492.87,,16.0,0,16.0,0
1924,ШМИДТ СУПРИМ водка 0.7л,ДМ1019,Денвью Лимитэд АО,0.7,,1987.01,,12.0,0,12.0,0
1925,ШМИДТ ЧЕРНАЯ СМОРОДИНА водка 0.7л,ДМ312,Денвью Лимитэд АО,0.7,,1987.01,,29.0,0,29.0,0
1927,Беловежская Ледяная Премиум водка 40% 0.5л,РК016,МКР ООО,0.5,,351.0,,1.0,0,1.0,0
1928,Коноплянка Заповедная водка 40% 0.1л,РК087,МКР ООО,0.1,,89.06,,86.0,0,86.0,0
1929,Коноплянка Заповедная водка 40% 0.25л,РК001,МКР ООО,0.25,,184.22,,395.0,0,395.0,0
1930,Коноплянка Заповедная водка 40% 0.5л,РК004,МКР ООО,0.5,,329.4,,1.0,0,1.0,0
1931,Коноплянка Заповедная водка 40% 0.7л,РК006,МКР ООО,0.7,,469.7,,4.0,0,4.0,0
1932,Коноплянка Заповедная водка 40% 1.0л,РК092,МКР ООО,1,,658.8,,42.0,0,42.0,0
1933,Коноплянка Оригинальная водка 40% 0.1л,РК088,МКР ООО,0.1,,89.06,,145.0,0,145.0,0
1934,Коноплянка Оригинальная водка 40% 0.25л,РК040,МКР ООО,0.25,,184.22,,47.0,0,47.0,0
1935,Коноплянка Оригинальная водка 40% 0.7л,РК007,МКР ООО,0.7,,469.7,,190.0,0,190.0,0
1936,Коноплянка Родниковая водка 40% 0.1л,РК091,МКР ООО,0.1,,89.06,,176.0,0,176.0,0
1937,Коноплянка Родниковая водка 40% 0.25л,РК055,МКР ООО,0.25,,184.22,,262.0,0,262.0,0
1938,Коноплянка Родниковая водка 40% 0.5л,РК005,МКР ООО,0.5,,329.4,,6.0,0,6.0,0
1939,Коноплянка Традиционная водка 40% 0.1л,РК089,МКР ООО,0.1,,89.06,,191.0,0,191.0,0
1940,Коноплянка Традиционная водка 40% 0.25л,РК003,МКР ООО,0.25,,184.22,,900.0,0,900.0,0
1941,Коноплянка Традиционная водка 40% 0.5л,РК042,МКР ООО,0.5,,329.4,,49.0,0,49.0,0
1942,Коноплянка Традиционная водка 40% 1.0л,РК086,МКР ООО,1,,658.8,,9.0,0,9.0,0
1945,Белая Березка 0.05л.,ПО029,АСГ,0.05,,137.9,,975.0,0,975.0,0
1946,Белая Березка 0.5л,ПО030,АСГ,0.5,,727.46,,1342.0,0,1342.0,0
1947,Белая Березка 0.7л,ПО031Л,АСГ,0.7,,1018.54,,345.0,0,345.0,0
1948,Белая Березка 1.0л,ПО032,АСГ,1,,1433.07,,593.0,0,593.0,0
1949,Белая Березка Золотая 0.5л,ПО036,АСГ,0.5,,727.46,,421.0,0,421.0,0
1950,Белая Березка Золотая 0.7л,ПО038,АСГ,0.7,,1018.54,,22.0,0,22.0,0
1951,Белая Березка Морозная Клюква особая 0.5л,ПО033Н,АСГ,0.5,,727.46,,261.0,0,261.0,0
1952,Белая Берёзка На Бородинском Хлебе особая 0.5л,ПО068,АСГ,0.5,,727.46,,50.0,0,50.0,0
1953,Белая Березка Родниковая 0.5л,ПО161,АСГ,0.5,,727.46,,30.0,0,30.0,0
1954,"Водка БЕЛАЯ БЕРЕЗКА 0,375л",ПО152,АСГ,0.375,,545.58,,573.0,0,573.0,0
1957,Архангельская Выдержанная 1898 водка 0.5л,БЛ354,Белуга Маркет Восток,0.5,,682.0,,0,14.0,0,0
1958,Архангельская Северная выдержка водка 40% 0.375л,БЛ066,Белуга Маркет Восток,0.375,,495.5,,0,120.0,0,0
1960,Беленькая водка 40% 0.25л,БЛ301,Белуга Маркет Восток,0.25,,316.0,,0,306.0,0,0
1961,Беленькая водка 40% 0.5л,БЛ302,Белуга Маркет Восток,0.5,,581.5,,0,12.0,0,0
1962,Беленькая Люкс водка 40% 1.0л,БЛ311,Белуга Маркет Восток,1,,1106.0,,0,13.0,0,0
1964,БЕЛУГА НОБЛ 3.0л,БЛ063,Белуга Маркет Восток,3,,9139.5,,0,4.0,0,0
1965,Белуга Нобл водка 40% 0.5л,БЛ001,Белуга Маркет Восток,0.5,,1220.5,,0,252.0,0,0
1966,Белуга Селебрейшн 0.7л,БЛ388,Белуга Маркет Восток,0.7,,1953.0,,0,120.0,0,0
1967,Белуга Селебрейшн 1.0л,БЛ389,Белуга Маркет Восток,1,,2441.0,,0,17.0,0,0
1968,Белуга Трансатлантик Рейсинг 1.75л,БЛ405,Белуга Маркет Восток,1.75,,4884.0,,0,6.0,0,0
1969,Набор Белуга Трансатлантик Рейсинг с очками 0.7л п/у,БЛ211РН,Белуга Маркет Восток,0.7,,2269.0,,1.0,0,1.0,0
1971,Мягков Серебрянная водка 40% 0.5л,БЛ470,Белуга Маркет Восток,0.5,,554.5,,0,15.0,0,0
1972,Мягков со вкусом клюквы 0.5л,БЛ244,Белуга Маркет Восток,0.5,,493.0,,0,12.0,0,0
1974,Царь водка 40% 0.25л,БЛ725,Белуга Маркет Восток,0.25,,262.0,,0,55.0,0,0
1975,Царь водка 40% 0.5л,БЛ724,Белуга Маркет Восток,0.5,,489.0,,544.0,0,544.0,0
1976,Царь водка 40% 0.7л,БЛ726,Белуга Маркет Восток,0.7,,682.0,,64.0,0,64.0,0
1977,Берингофф Красная Смородина водка 40% 0.5л,ЯР006,Берингофф Торговый дом ООО,0.5,,1058.36,,26.0,0,26.0,0
1978,Берингофф Черная Смородина водка 40% 0.5л,ЯР005,Берингофф Торговый дом ООО,0.5,,1058.36,,30.0,0,30.0,0
1981,Московская особая водка 40% 0.5л,БС026,КУЛЬТУРА ООО,0.5,,367.85,,11.0,0,11.0,0
1982,Московская особая водка 40% 0.7л,БС085,КУЛЬТУРА ООО,0.7,,491.4,,30.0,0,30.0,0
1984,Русская водка 40% 0.1л стакан,БС132,КУЛЬТУРА ООО,0.1,,89.12,,28.0,0,28.0,0
1986,СИБИРСКАЯ водка 0.5л,БС064,КУЛЬТУРА ООО,0.5,,484.35,,54.0,0,54.0,0
1988,Старорусская Традиционная водка 40% 0.5л,БС084,КУЛЬТУРА ООО,0.5,,351.0,,2.0,0,2.0,0
1990,Столичная водка 40% 0.25л,БС035К,КУЛЬТУРА ООО,0.25,,298.08,,512.0,0,512.0,0
1991,Столичная водка 40% 0.5л,БС031К,КУЛЬТУРА ООО,0.5,,548.21,,2867.0,0,2867.0,0
1992,"Водка ""АРКТИЧЕСКИЙ ЛЁД"" 0,5Л",ОН071,Прометей,0.5,,512.64,,2.0,0,2.0,0
1993,"Водка ""ЗЕМСКАЯ МЯГКАЯ"" 0,25л",ЯР038,Берингофф Торговый дом ООО,0.25,,225.65,,431.0,0,431.0,0
1994,"Водка ""ТАЕЖНЫЕ РОСЫ КЛАССИЧЕСКАЯ"" 0,5Л",ОН070,Прометей,0.5,,506.88,,6.0,0,6.0,0
1995,"Водка ""ЯРОСЛАВСКАЯ МЯГКАЯ"" 0,5Л",ЯР045,Берингофф Торговый дом ООО,0.5,,534.83,,48.0,0,48.0,0
1996,"Водка «Vodka A» («Водка А») 0,25л",ЛС072,АЛВИСА ООО,0.25,,242.87,,15.0,0,15.0,0
1997,"Водка «РОМАНОВ САНКТ-ПЕТЕРБУРГ» 0,5Л",ЛД1716С,Ладога Дистрибьюшен,0.5,,850.95,,6.0,0,6.0,0
1998,"Водка «ХОРТА ПЛАТИНУМ» 0,5л",ЯР037,Берингофф Торговый дом ООО,0.5,,521.75,,312.0,0,312.0,0
1999,Водка Лен Ботаникал 0.5л,ЯР029,Берингофф Торговый дом ООО,0.5,,589.29,,48.0,0,48.0,0
2000,Водка Лен Ботаникал на воде озера Байкал 0.5л,ЯР028,Берингофф Торговый дом ООО,0.5,,553.78,,332.0,0,332.0,0
2001,Водка Мороша на минеральной воде Карелии уровень мягкости №1 0.25л,ЛД1794,Ладога Дистрибьюшен,0.25,,294.5,,26.0,0,26.0,0
2002,Водка Мороша на минеральной воде Карелии уровень мягкости №1 0.7л,ЛД1796,Ладога Дистрибьюшен,0.7,,762.6,,106.0,0,106.0,0
2003,"Водка особая ""(АРКТИЧЕСКИЙ ЛЁД) ОСТРЫЙ АПЕЛЬСИН"" 0,5Л",ОН069,Прометей,0.5,,506.23,,9.0,0,9.0,0
2004,"Водка особая ""ЛЁН АЛТАЙСКИЕ ОЗЁРА"" 0,5Л",ЯР046,Берингофф Торговый дом ООО,0.5,,584.9,,5.0,0,5.0,0
2005,"Водка Русский Стандарт 0,05л.",РМ202,Руст Россия (РА),0.05,,184.15,,51.0,0,51.0,0
2006,Водка Русский Стандарт Платинум 1л.,РМ203,Руст Россия (РА),1,,1392.46,,3.0,0,3.0,0
2007,Водка Толга Лайт 0.5л,ЯР003,Берингофф Торговый дом ООО,0.5,,682.4,,2.0,0,2.0,0
2008,Водка Толга Пьюр 0.5л,ЯР001,Берингофф Торговый дом ООО,0.5,,682.4,,63.0,0,63.0,0
2009,Водка Хорта серебряная прохлада 0.5л,ЯР022,Берингофф Торговый дом ООО,0.5,,553.8,,52.0,0,52.0,0
2010,Золотая Россия водка 0.5л,ВП024,Руст Россия (РА),0.5,,629.99,,39.0,0,39.0,0
2012,"Кедровица на кедровых орехах  0,25л",ПО190,АСГ,0.25,,191.17,,581.0,15.0,581.0,0
2013,"Кедровица на кедровых орехах  0,5л",ПО200,АСГ,0.5,,368.27,,609.0,6.0,609.0,0
2015,"Водка виноградная ""Кизлярка"" Традиционная 0,1Л",КЗ680Л,ВЕЛЕС-ГРУПП ООО,0.1,,199.49,,108.0,0,108.0,0
2016,Кизлярка Традиционная виноградная водка 0.25л,КЗ034,ВЕЛЕС-ГРУПП ООО,0.25,,447.24,,254.0,0,254.0,0
2017,Кизлярка Традиционная виноградная водка 0.5л,КЗ680,ВЕЛЕС-ГРУПП ООО,0.5,,832.84,,231.0,0,231.0,0
2019,"Водка виноградная КВС торговой марки КРЫМСКИЙ СТАТУС  0,25л",ОН028,Прометей,0.25,,338.34,281.95,11.0,0,11.0,0
2022,БАРРИСТЕР ГРЕЧИШНАЯ КОППЕР СТИЛЛ водка 0.5л,ЛД1350,Ладога Дистрибьюшен,0.5,,573.5,,16.0,0,16.0,0
2023,Водка Зерно Натуральная Зерновая 0.25л,ЛД1783,Ладога Дистрибьюшен,0.25,,292.95,,6.0,0,6.0,0
2024,Водка Зерно Озимая 0.5л,ЛД1776,Ладога Дистрибьюшен,0.5,,587.45,,16.0,0,16.0,0
2025,Водка особая Зерно Ржаная 0.25л,ЛД1774,Ладога Дистрибьюшен,0.25,,292.95,,24.0,0,24.0,0
2026,Водка особая Зерно Ржаная 0.5л,ЛД1777,Ладога Дистрибьюшен,0.5,,587.45,,16.0,0,16.0,0
2027,ЛАДОГА 0.5л. 40%,ЛД857,Ладога Дистрибьюшен,0.5,,558.0,,895.0,0,895.0,0
2028,"ПЕННИК ДВОЙНОЙ ПЕРЕГОНКИ ПШЕНИЧНЫЙ 0,5",ЛД1472,Ладога Дистрибьюшен,0.5,,499.7,,5.0,0,5.0,0
2030,"Царская Золотая 0,05л",ЛД001,Ладога Дистрибьюшен,0.05,,187.5,,36.0,0,36.0,0
2031,Царская Золотая 0.5л,ЛД002,Ладога Дистрибьюшен,0.5,,773.45,,850.0,0,850.0,0
2032,Царская Золотая 0.7л.,ЛД004,Ладога Дистрибьюшен,0.7,,1071.6,,126.0,0,126.0,0
2033,"Царская Оригинальная 0,05л",ЛД006,Ладога Дистрибьюшен,0.05,,155.0,,78.0,0,78.0,0
2034,Царская Оригинальная 0.5л,ЛД007,Ладога Дистрибьюшен,0.5,,664.95,,9091.0,106.0,9091.0,0
2035,Царская Оригинальная 0.7л,ЛД008,Ладога Дистрибьюшен,0.7,,920.7,,534.0,0,534.0,0
2036,Царская Оригинальная 1.0л.,ЛД022,Ладога Дистрибьюшен,1,,1250.85,,34.0,0,34.0,0
2037,ЦАРСКАЯ СЕРЕБРЯНАЯ 0.25л. 40%,ЛД499,Ладога Дистрибьюшен,0.25,,345.65,,263.0,0,263.0,0
2038,Царское село 0.7л. п/у,ЛД018,Ладога Дистрибьюшен,0.7,,1667.8,,7.0,0,7.0,0
2039,ЦАРЬ ИВАН ГРОЗНЫЙ 0.05л.,ЛД1401,Ладога Дистрибьюшен,0.05,,150.48,,230.0,0,230.0,0
2040,ЦАРСКАЯ ОРИГИНАЛЬНАЯ 1.75л.,ЛД1161,Ладога Дистрибьюшен,1.75,,2224.25,,6.0,0,6.0,0
2041,Царь Иван Грозный водка 0.7л.,ЛД1304С,Ладога Дистрибьюшен,0.7,,1375.6,,11.0,0,11.0,0
2044,БАЛЧУГ 16 век водка 0.5л,СА062,Саранский ЛВЗ ООО,0.5,,868.56,,16.0,0,16.0,0
2045,БАЛЧУГ 19 век водка 0.5л,СА081,Саранский ЛВЗ ООО,0.5,,949.99,,2.0,0,2.0,0
2046,Водка Полба 0.7л,СА084,Саранский ЛВЗ ООО,0.7,,1628.56,,6.0,0,6.0,0
2048,СОЛНЕЧНАЯ ДЕРЕВЕНЬКА на солодовом спирте Альфа водка 0.5л,СА036,Саранский ЛВЗ ООО,0.5,,386.59,,-1.0,1.0,-1.0,0
2050,Водка Спельта 0.7л,СА005,Саранский ЛВЗ ООО,0.7,,2914.42,,1.0,0,1.0,0
2052,"Водка ""Чистые Росы из ячменного зерна"" 0,7 л.",СА065,Саранский ЛВЗ ООО,0.7,,1714.36,,12.0,0,12.0,0
2053,Чистые Росы 0.05л.,СА013,Саранский ЛВЗ ООО,0.05,,145.72,,1.0,0,1.0,0
2054,Чистые Росы 0.7л п/у (юбилейная),СА003Ю,Саранский ЛВЗ ООО,0.7,,4001.4,,1.0,0,1.0,0
2055,Чистые Росы из ржаного зерна 0.7л.,СА012,Саранский ЛВЗ ООО,0.7,,1714.36,,22.0,0,22.0,0
2056,ЧИСТЫЕ РОСЫ из ржаного зерна водка 0.5л,СА011,Саранский ЛВЗ ООО,0.5,,1899.99,,19.0,0,19.0,0
